experience,median_integration_time,component,platform,severity,priority,description_size,hascode,bug_id,files,comments,tossing,activities,comments_interval,churn,fix_time,workload,creation_to_release,days,delay,resolver,entire_int_rate,prev_int_rate,coming_from_prev,has_stack,resolver_experience,rank_ratio,active_developers,release_size,class,class2
951,0,Core,'PC Windows 2000',normal,P3,39,false,30705,1,3,0,4,120,12,0,382,0,275,2,Philipe Mulet,0,0,178,false,318,0.727793696,10,548,1,after-2
905,0,Core,'PC Windows 2000',normal,P3,42,false,30709,4,4,1,4,0,63,0,384,0,275,2,Philipe Mulet,0,0,178,false,319,0.731614136,10,548,1,after-2
896,0,Core,'PC Windows 2000',major,P3,90,false,30757,1,5,1,6,234,8,10,409,0,264,2,Jerome Lanneluc,0,0,178,false,253,0.780324737,10,548,1,after-2
951,0,Core,'PC Windows 2000',normal,P3,65,true,30805,1,7,1,6,28,14,0,386,0,272,2,Philipe Mulet,0,0,178,false,320,0.735434575,10,548,1,after-2
444,0,Core,'PC Windows 2000',normal,P3,57,false,30825,1,3,1,8,96,9,0,391,0,271,2,Jerome Lanneluc,0,0,178,false,247,0.744985673,10,548,1,after-2
905,0,Core,'PC Windows 2000',normal,P3,45,false,30855,1,3,1,5,84,10,0,396,0,271,2,Jerome Lanneluc,0,0,178,false,250,0.754536772,10,548,1,after-2
951,0,Core,'PC Windows 2000',normal,P3,59,true,30856,1,4,0,4,56,12,0,392,0,271,2,Philipe Mulet,0,0,178,false,321,0.746895893,10,548,1,after-2
918,0,Core,'PC Windows 2000',normal,P3,56,false,30920,1,6,1,6,5980.6,18,0,397,0,270,2,Philipe Mulet,0,0,178,false,322,0.756446991,10,548,1,after-2
819,0,Core,'PC Windows 2000',blocker,P3,991,false,30946,2,12,3,12,13.09090909,71,0,400,0,269,2,David Audel,0,0,178,true,124,0.76217765,10,548,1,after-2
1625,0,Core,'PC Windows 2000',normal,P3,31,false,31242,2,5,2,7,150,9,3,403,0,265,2,David Audel,0,0,178,false,126,0.767908309,10,548,1,after-2
819,0,Core,'PC Windows 2000',normal,P3,108,false,31248,1,10,1,6,45.33333333,77,6,416,0,262,2,Kent Johnson,0,0,178,false,112,0.791786055,10,548,1,after-2
112,0,Core,'PC Windows 2000',normal,P3,66,false,31261,1,3,0,4,300,9,0,401,0,268,2,David Audel,0,0,178,false,125,0.76408787,10,548,1,after-2
98,0,Core,'PC Windows XP',normal,P3,207,false,31377,1,5,3,10,102,10,2,408,0,265,2,Jerome Lanneluc,0,0,178,true,252,0.777459408,10,548,1,after-2
905,0,Core,'PC Windows 2000',normal,P3,58,false,31383,1,7,2,8,72,34,6,418,0,261,2,Jerome Lanneluc,0,0,178,false,256,0.795606495,10,548,1,after-2
459,0,Core,'PC Windows XP',blocker,P3,31,true,31398,1,22,1,16,18.28571429,111,1,406,0,265,2,Philipe Mulet,0,0,178,false,325,0.773638968,10,548,1,after-2
11,0,UI,'PC Windows 2000',normal,P2,80,false,31417,1,11,6,23,139.1,212,58,540,0,208,1,Martin Aeschlimann,0,0,523,false,2,0.880452342,10,548,1,after-1
444,0,Core,'PC Windows 2000',normal,P3,29,false,31441,1,5,1,6,84,16,0,407,0,265,2,Jerome Lanneluc,0,0,178,false,251,0.775549188,10,548,1,after-2
444,0,Core,'PC Windows 2000',normal,P3,29,false,31646,2,5,1,5,120,19,6,437,0,257,2,David Audel,0,0,178,false,131,0.830945559,10,548,1,after-2
819,0,Core,'PC Windows 2000',enhancement,P3,124,false,31652,2,12,1,6,43.63636364,477,2,427,0,261,2,David Audel,0,0,178,false,130,0.812798472,10,548,1,after-2
1625,0,Core,'PC Windows 2000',trivial,P3,31,false,31653,1,3,1,5,240,28,0,412,0,263,2,David Audel,0,0,178,false,128,0.784145177,10,548,1,after-2
130,0,Core,'PC Windows 2000',normal,P3,77,false,31748,6,22,2,13,22.85714286,147,4,430,0,258,2,Jerome Lanneluc,0,0,178,false,259,0.818529131,10,548,1,after-2
7,0,Core,'PC Windows 2000',normal,P3,87,true,31756,1,3,2,7,228,27,0,417,0,261,2,David Audel,0,0,178,false,129,0.793696275,10,548,1,after-2
444,0,Core,'PC Windows 2000',normal,P3,27,false,31757,1,4,1,6,96,2,1,419,0,261,2,Jerome Lanneluc,0,0,178,false,257,0.797516714,10,548,1,after-2
346,0,Core,'PC Windows 2000',normal,P3,88,false,31811,8,10,1,7,32,61,1,428,0,261,2,Olivier Thomann,0,0,178,true,247,0.814708691,10,548,1,after-2
905,0,Core,'PC Windows 2000',normal,P3,77,false,31858,1,5,1,6,144,4,18,491,0,243,2,Jerome Lanneluc,0,0,178,true,278,0.933142311,10,548,1,after-2
444,0,Core,'PC Windows 2000',normal,P3,85,false,31985,1,5,1,6,48,2,0,431,0,258,2,Jerome Lanneluc,0,0,178,false,260,0.820439351,10,548,1,after-2
1,0,Core,'PC Windows XP',normal,P3,81,false,32022,1,6,4,13,1454.4,33,291,407,4,202,1,Kent Johnson,0.637951106,2.140625,311,false,163,0.693103448,3,776,1,after-1
951,0,Core,'PC Windows 2000',major,P3,65,false,32040,2,20,6,10,27.78947368,65,2,453,0,255,2,Kent Johnson,0,0,178,false,117,0.862464183,10,548,1,after-2
951,0,Core,'PC Windows 2000',normal,P3,29,false,32041,4,6,0,5,38.4,101,1,441,0,256,2,Jerome Lanneluc,0,0,178,false,262,0.838586437,10,548,1,after-2
1028,3,Core,'PC All',normal,P3,92,true,32061,1,6,2,9,2188.6,11,435,648,4,57,0,David Audel,0.037931034,0.081784387,558,false,177,0.79382716,3,776,0,next
1625,0,Core,'PC Windows 2000',normal,P3,37,false,32100,1,5,3,11,42,5,0,438,0,257,2,Olivier Thomann,0,0,178,false,249,0.832855778,10,548,1,after-2
951,0,Core,'PC Windows 2000',critical,P2,79,false,32107,1,4,1,6,168,84,0,436,0,257,2,Philipe Mulet,0,0,178,false,334,0.828080229,10,548,1,after-2
951,0,Core,'PC Windows 2000',normal,P3,59,false,32217,1,23,1,10,21.81818182,3,1,452,0,255,2,Kent Johnson,0,0,178,false,116,0.860553964,10,548,1,after-2
1625,0,Core,'PC Windows 2000',normal,P3,37,false,32219,1,5,1,8,42,8,0,445,0,256,2,Olivier Thomann,0,0,178,false,251,0.845272206,10,548,1,after-2
1625,0,Core,'PC Windows 2000',normal,P3,43,true,32225,1,3,1,6,72,13,0,446,0,256,2,Jerome Lanneluc,0,0,178,false,264,0.847182426,10,548,1,after-2
819,0,Core,'PC Windows XP',normal,P3,81,false,32267,1,3,1,5,72,9,0,451,0,255,2,Jerome Lanneluc,0,0,178,false,268,0.856733524,10,548,1,after-2
819,0,Core,'PC Windows XP',normal,P3,59,false,32271,5,3,1,5,72,343,0,450,0,255,2,Jerome Lanneluc,0,0,178,false,267,0.854823305,10,548,1,after-2
2,0,Core,'PC Windows 2000',normal,P3,116,true,32338,1,6,3,12,24,3,0,452,0,255,2,Olivier Thomann,0,0,178,false,252,0.858643744,10,548,1,after-2
1,0,Core,'PC Windows 2000',normal,P3,92,true,32342,1,8,1,9,27.42857143,2,1,457,0,254,2,Philipe Mulet,0,0,178,false,338,0.870105062,10,548,1,after-2
819,0,Core,'PC Windows 2000',normal,P3,46,false,32376,1,9,1,6,54,24,5,465,0,250,2,Olivier Thomann,0,0,178,false,254,0.885386819,10,548,1,after-2
444,0,Core,'PC Windows 2000',normal,P3,108,false,32488,1,6,1,7,81.6,12,5,472,0,249,2,Jerome Lanneluc,0,0,178,false,273,0.898758357,10,548,1,after-2
444,0,Core,'PC Windows 2000',normal,P3,42,false,32607,3,3,2,6,168,26,1,461,0,250,2,Jerome Lanneluc,0,0,178,false,270,0.877745941,10,548,1,after-2
951,0,Core,'PC Windows 2000',normal,P3,225,false,32612,1,5,0,4,84,14,1,466,0,250,2,Kent Johnson,0,0,178,false,119,0.887297039,10,548,1,after-2
444,0,Core,'PC Windows 2000',normal,P3,74,false,32628,1,4,1,6,112,278,1,464,0,250,2,Olivier Thomann,0,0,178,false,253,0.8834766,10,548,1,after-2
951,0,Core,'PC Windows 2000',normal,P3,233,false,32629,1,9,0,6,42,2,1,467,0,249,2,Jerome Lanneluc,0,0,178,false,271,0.889207259,10,548,1,after-2
951,0,Core,'PC Windows 2000',normal,P3,64,false,32634,1,12,0,6,32.72727273,69,10,502,0,241,2,Kent Johnson,0,0,178,false,120,0.956064947,10,548,1,after-2
951,0,Core,'PC Windows 2000',normal,P3,47,false,32665,2,3,0,4,168,87,10,503,0,241,2,Jerome Lanneluc,0,0,178,false,283,0.957975167,10,548,1,after-2
112,0,Core,'PC Windows 2000',major,P3,71,false,32690,1,6,1,8,67.2,9,0,459,0,250,2,Philipe Mulet,0,0,178,false,340,0.873925501,10,548,1,after-2
346,0,Core,'PC Windows 2000',normal,P3,19,false,32701,1,6,1,6,67.2,40,1,470,0,249,2,Olivier Thomann,0,0,178,false,255,0.894937918,10,548,1,after-2
1,0,Core,'PC Windows XP',major,P3,32,true,32909,2,4,1,6,104,12,0,458,0,250,2,Philipe Mulet,0,0,178,false,339,0.872015282,10,548,1,after-2
1061,0,Core,'PC Windows 2000',normal,P3,56,false,32919,1,8,2,8,48,12,1,469,0,249,2,Jerome Lanneluc,0,0,178,false,272,0.893027698,10,548,1,after-2
951,0,Core,'PC Windows 2000',normal,P3,69,true,32973,1,3,0,5,156,4,0,468,0,249,2,David Audel,0,0,178,false,134,0.891117479,10,548,1,after-2
444,0,Core,'PC Windows 2000',normal,P3,59,false,32974,3,4,1,6,104,19,0,463,0,250,2,Philipe Mulet,0,0,178,false,341,0.88156638,10,548,1,after-2
1061,0,Core,'PC Windows 2000',critical,P3,58,false,32981,1,5,3,15,78,9,6,488,0,243,2,Jerome Lanneluc,0,0,178,false,276,0.927411652,10,548,1,after-2
143,0,Core,'PC Windows 2000',normal,P3,73,true,32986,1,4,1,5,104,2,0,462,0,250,2,David Audel,0,0,178,false,133,0.87965616,10,548,1,after-2
7,0,Core,'PC Windows XP',normal,P3,88,true,33225,1,8,3,10,41.14285714,2,1,476,0,248,2,Olivier Thomann,0,0,178,false,257,0.906399236,10,548,1,after-2
951,0,Core,'PC Windows 2000',normal,P3,22,false,33231,3,12,3,8,28.36363636,227,4,481,0,244,2,Philipe Mulet,0,0,178,false,345,0.915950334,10,548,1,after-2
346,0,Core,'PC Windows 2000',normal,P3,90,false,33321,1,4,1,5,96,14,0,474,0,248,2,Philipe Mulet,0,0,178,true,342,0.902578797,10,548,1,after-2
951,0,Core,'PC Windows 2000',normal,P3,78,false,33462,1,6,0,7,52.8,12,0,478,0,248,2,Philipe Mulet,0,0,178,true,344,0.910219675,10,548,1,after-2
905,0,Core,'PC Windows 2000',normal,P3,119,false,33560,1,6,1,6,48,2,2,483,0,244,2,David Audel,0,0,178,false,138,0.917860554,10,548,1,after-2
819,0,Core,'PC Windows XP',normal,P3,98,false,33571,1,6,1,5,48,5,1,480,0,245,2,Jerome Lanneluc,0,0,178,true,274,0.914040115,10,548,1,after-2
951,0,Core,'PC Windows 2000',normal,P3,28,false,33653,1,4,0,4,56,3,0,486,0,244,2,David Audel,0,0,178,false,139,0.923591213,10,548,1,after-2
444,0,Core,'PC Windows 2000',normal,P3,234,false,33748,1,4,1,5,48,6,0,493,0,243,2,Jerome Lanneluc,0,0,178,true,279,0.936962751,10,548,1,after-2
346,0,Core,'PC Windows 2000',normal,P3,65,false,33753,3,4,1,5,48,23,0,494,0,243,2,Olivier Thomann,0,0,178,false,260,0.93887297,10,548,1,after-2
951,0,Core,'PC All',normal,P3,71,false,33754,2,7,1,9,24,21,0,496,0,243,2,Philipe Mulet,0,0,178,false,348,0.94269341,10,548,1,after-2
444,0,Core,'PC Windows 2000',normal,P3,23,false,33785,1,3,1,5,72,4,0,499,0,242,2,David Audel,0,0,178,false,141,0.950334288,10,548,1,after-2
185,0,Core,'PC Windows XP',normal,P3,103,false,33950,1,17,1,5,19.5,2,1,508,0,240,2,Kent Johnson,0,0,178,false,122,0.967526266,10,548,1,after-2
2,0,Core,'PC Windows 2000',normal,P3,91,false,33990,1,9,1,5,15,19,0,504,0,241,2,Kent Johnson,0,0,178,false,121,0.959885387,10,548,1,after-2
1,0,Core,'PC Linux-Motif',minor,P3,254,false,33998,1,7,2,9,52,6,0,505,0,240,2,Jerome Lanneluc,0,0,178,true,284,0.961795606,10,548,1,after-2
221,0,Core,'PC Windows 2000',major,P3,81,false,34040,1,24,2,13,15.65217391,25,12,516,0,228,2,Philipe Mulet,0,0,178,false,352,0.982808023,10,548,1,after-2
95,0,Core,'PC Windows 2000',normal,P3,51,false,34845,5,9,1,7,21,30,0,511,0,234,2,Olivier Thomann,0,0,178,false,262,0.973256925,10,548,1,after-2
128,0,Core,'All All',enhancement,P3,38,false,34896,6,7,1,13,339.8333333,25,21,535,4,448,3,Philipe Mulet,0,0,523,false,364,0.86914378,3,776,1,after-3-or-more
1,0,Core,'PC Windows XP',normal,P3,147,true,35128,1,22,1,10,2.285714286,10,0,512,0,230,2,Philipe Mulet,0,0,178,false,351,0.975167144,10,548,1,after-2
444,0,Core,'PC Windows 2000',normal,P3,42,false,35132,1,9,1,6,6,48,1,514,0,229,2,Jerome Lanneluc,0,0,178,false,288,0.978987584,10,548,1,after-2
951,0,Core,'PC Windows 2000',major,P3,140,false,35306,1,18,1,6,1.411764706,12,0,517,0,227,2,Philipe Mulet,0,0,178,false,353,0.984718243,10,548,1,after-2
2,0,Core,'PC Linux-GTK',normal,P3,203,false,35338,2,18,1,12,115.7058824,56,12,528,1,215,1,Philipe Mulet,0,0,523,true,360,0.852988691,10,548,1,after-1
819,0,Core,'PC Windows 2000',major,P3,626,false,35352,3,20,1,11,10.10526316,21,5,518,0,222,2,Olivier Thomann,0,0,178,true,264,0.986628462,10,548,1,after-2
474,3,Core,'PC Windows 2000',trivial,P3,71,false,35421,3,7,1,15,311.8333333,6,11,530,4,450,3,Olivier Thomann,0,0,523,false,266,0.859450727,3,776,1,after-3-or-more
3,0,Core,'PC Linux',normal,P3,141,true,35438,1,16,1,13,124.7333333,20,11,529,1,215,1,Philipe Mulet,0,0,523,false,361,0.856219709,10,548,1,after-1
1,0,Core,'All All',critical,P3,90,false,35456,2,11,1,7,16.8,4,4,519,0,222,2,Philipe Mulet,0,0,178,true,354,0.988538682,10,548,1,after-2
444,0,Core,'PC Windows 2000',normal,P3,40,false,35561,1,15,1,8,6.857142857,6,1,521,0,222,2,Olivier Thomann,0,0,178,false,265,0.992359121,10,548,1,after-2
346,0,Core,'PC Windows 2000',trivial,P3,28,false,35649,1,8,1,12,263.8571429,25,10,536,1,212,1,Olivier Thomann,0,0,523,false,268,0.870759289,10,548,1,after-1
444,0,Core,'PC Windows 2000',normal,P2,31,false,35755,1,11,1,12,179.9,30,18,549,1,201,1,Jerome Lanneluc,0,0,523,false,292,0.901453958,10,548,1,after-1
1,0,Core,'All All',minor,P3,110,false,35899,1,17,3,13,351,2,205,838,3,245,2,Kent Johnson,0,0,603,false,148,0.972060536,3,776,1,after-2
4,0,Core,'PC Windows NT',normal,P3,185,false,35965,1,16,1,7,1582.4,4,12,547,0,202,1,Olivier Thomann,0,0,523,false,272,0.894991922,10,548,1,after-1
92,3,Core,'PC Windows 2000',normal,P3,66,true,35980,1,4,1,7,1183.666667,57,141,678,3,307,2,David Audel,0,0,603,false,157,0.786961583,3,776,1,after-2
143,0,Core,'PC Windows 2000',normal,P3,287,false,36213,1,14,1,7,116.3076923,2,1,544,0,207,1,Kent Johnson,0,0,523,true,125,0.888529887,10,548,1,after-1
1141,3,Core,'PC Windows 2000',normal,P3,112,false,36271,1,3,0,5,1692,46,134,676,3,308,2,David Audel,0,0,603,false,156,0.784633295,3,776,1,after-2
32,0,Core,'PC Windows XP',normal,P3,65,false,36438,1,7,1,7,740,21,1,550,0,201,1,Philipe Mulet,0,0,523,false,369,0.904684976,10,548,1,after-1
1141,3,Core,'PC Windows 2000',normal,P3,49,false,36447,1,3,1,7,636,76,0,546,3,437,3,Philipe Mulet,0,0,523,false,367,0.893376414,3,776,1,after-3-or-more
14,0,Core,'PC Windows 2000',normal,P3,301,false,36479,3,9,3,13,405,36,91,640,3,345,2,Jerome Lanneluc,0,0,603,true,317,0.743888242,3,776,1,after-2
474,3,Core,'PC Windows 2000',enhancement,P3,142,false,36510,1,4,1,8,416,100,5,553,3,430,3,Olivier Thomann,0,0,523,false,273,0.911147011,3,776,1,after-3-or-more
19,0,Core,'All All',enhancement,P3,132,false,36711,1,4,2,8,368,15,1,555,3,429,3,Kent Johnson,0,0,523,false,126,0.915993538,3,776,1,after-3-or-more
1,0,Core,'All All',normal,P3,62,false,36718,4,10,2,10,154.6666667,303,0,554,0,194,1,Olivier Thomann,0,0,523,false,274,0.91276252,10,548,1,after-1
1666,3,Core,'PC Windows 2000',normal,P3,116,false,36854,1,13,2,11,168,5,46,586,3,380,3,Jerome Lanneluc,0,0,523,true,298,0.969305331,3,776,1,after-3-or-more
1141,3,Core,'PC Windows 2000',normal,P3,16,false,36894,1,6,0,10,201.6,24,19,567,3,407,3,Kent Johnson,0,0,523,false,130,0.938610662,3,776,1,after-3-or-more
160,3,Core,'PC Windows NT',normal,P3,54,true,36989,2,4,1,5,632,1440,65,614,3,357,2,David Audel,0,0,603,false,151,0.713620489,3,776,1,after-2
21,0,Core,'PC Windows 2000',normal,P3,152,false,37111,1,7,2,7,148,18,32,579,3,388,3,Philipe Mulet,0,0,523,false,378,0.959612278,3,776,1,after-3-or-more
2,0,Core,'PC Windows XP',minor,P3,196,true,37166,1,6,1,6,168,7,20,573,3,399,3,Jerome Lanneluc,0,0,523,true,295,0.949919225,3,776,1,after-3-or-more
1,0,Core,'PC Windows XP',normal,P3,206,false,37200,5,9,1,6,225,44,3,560,3,414,3,Olivier Thomann,0,0,523,true,275,0.925686591,3,776,1,after-3-or-more
992,3,Core,'PC Windows XP',normal,P3,465,false,37274,1,13,2,14,62,2,30,584,3,385,3,Philipe Mulet,0,0,523,true,382,0.966074313,3,776,1,after-3-or-more
5,0,Core,'PC Windows 2000',normal,P3,192,true,37438,1,5,1,6,168,8,12,572,3,399,3,Jerome Lanneluc,0,0,523,true,294,0.948303716,3,776,1,after-3-or-more
1141,3,Core,'PC Windows 2000',normal,P3,355,true,37501,1,7,1,6,100,29,0,563,3,409,3,Philipe Mulet,0,0,523,true,371,0.932148627,3,776,1,after-3-or-more
4,0,Core,'PC Windows NT',normal,P3,96,false,37503,1,5,1,6,150,6,1,564,3,408,3,Kent Johnson,0,0,523,false,128,0.933764136,3,776,1,after-3-or-more
1141,3,Core,'PC Windows 2000',normal,P3,54,false,37541,1,3,0,5,288,15,0,566,3,408,3,Kent Johnson,0,0,523,false,129,0.936995153,3,776,1,after-3-or-more
1656,3.5,Core,'PC Windows 2000',normal,P3,45,true,37750,4,5,1,10,378,44,10,576,3,395,3,Philipe Mulet,0,0,523,false,375,0.954765751,3,776,1,after-3-or-more
1141,3,Core,'PC Windows 2000',normal,P3,35,false,37962,2,10,1,6,40,21,0,574,3,399,3,Jerome Lanneluc,0,0,523,false,296,0.951534733,3,776,1,after-3-or-more
220,0,Core,'All All',enhancement,P3,161,false,38091,3,6,2,9,1464.2,389,141,820,3,254,2,Frederic Fusier,0,0,603,false,5,0.951105937,3,776,1,after-2
992,3,Core,'PC Windows XP',normal,P3,75,false,38450,1,6,4,12,196.8,2,32,618,3,353,2,Jerome Lanneluc,0,0,603,false,307,0.718277066,3,776,1,after-2
394,2,Core,'PC Windows XP',normal,P3,85,false,38531,6,16,5,28,99.2,36,7,589,3,377,3,Philipe Mulet,0,0,523,true,383,0.975767367,3,776,1,after-3-or-more
1,0,Core,'PC Windows 2000',trivial,P3,50,false,38635,1,10,3,14,216,15,66,672,3,315,2,Kent Johnson,0,0,603,false,137,0.779976717,3,776,1,after-2
8,0,Core,'PC Windows XP',major,P3,62,false,38658,2,60,6,22,139.9322034,14,316,619,3,64,0,Jerome Lanneluc,0.037931034,0.081784387,558,false,426,0.760493827,3,776,0,next
1088,3.5,Core,'PC Windows 2000',normal,P3,157,false,38678,1,11,1,7,91.2,6,8,598,3,372,3,Kent Johnson,0,0,523,false,131,0.990306947,3,776,1,after-3-or-more
250,0,Core,'PC Linux',normal,P3,193,false,38839,4,9,3,9,1053,384,348,745,3,30,0,Kent Johnson,0.037931034,0.081784387,558,false,182,0.916049383,3,776,0,next
1141,3,Core,'PC Windows 2000',major,P1,156,false,38951,2,24,2,14,32.34782609,234,1,595,3,372,3,Jerome Lanneluc,0,0,523,true,300,0.98546042,3,776,1,after-3-or-more
1141,3,Core,'PC Windows 2000',normal,P3,55,false,39311,3,4,0,5,168,34,0,603,3,365,3,Jerome Lanneluc,0,0,523,false,302,0.998384491,3,776,1,after-3-or-more
260,3,Core,'PC Windows XP',normal,P3,36,true,39499,1,4,1,5,2576,73,321,718,2,38,0,David Audel,0.037931034,0.081784387,558,false,190,0.879012346,3,776,0,next
4,0,Core,'PC Windows 2000',critical,P3,32,false,39663,2,10,1,7,293.3333333,20,3,624,0,117,0,Olivier Thomann,0,0,603,false,284,0.725261932,10,548,0,next
1656,3.5,Core,'PC Windows 2000',normal,P3,57,false,39736,1,10,1,8,837.3333333,16,0,623,2,352,2,Jerome Lanneluc,0,0,603,false,311,0.724097788,3,776,1,after-2
474,3,Core,'PC Windows 2000',normal,P3,68,true,39763,1,3,0,5,96,10,0,628,2,351,2,David Audel,0,0,603,false,153,0.72991851,3,776,1,after-2
260,3,Core,'PC Windows XP',major,P3,48,true,39766,2,4,1,5,72,55,0,626,2,351,2,Jerome Lanneluc,0,0,603,false,312,0.727590221,3,776,1,after-2
601,3,Core,'PC Windows 2000',normal,P3,33,false,39856,2,5,1,11,4122,28,677,935,5,41,0,Jerome Lanneluc,0.021459227,0.028735632,684,false,629,0.810434783,13,1151,0,next
375,3,Core,'PC Windows XP',normal,P3,65,false,39887,2,15,1,11,164.5714286,20,55,696,2,294,2,Frederic Fusier,0,0,603,true,3,0.807916182,3,776,1,after-2
1656,3.5,Core,'PC Windows 2000',normal,P3,23,false,39926,1,3,1,6,60,7,0,634,2,349,2,Jerome Lanneluc,0,0,603,false,314,0.736903376,3,776,1,after-2
1656,3.5,Core,'PC Windows 2000',normal,P3,30,true,39943,1,10,7,22,576.1111111,25,178,451,2,170,1,Jerome Lanneluc,0.637951106,2.140625,311,false,393,0.767241379,3,776,1,after-1
1095,3,Core,'PC Windows XP',critical,P3,88,false,40028,4,4,1,5,16,89,0,636,2,345,2,Jerome Lanneluc,0,0,603,false,315,0.739231665,3,776,1,after-2
516,3,Core,'PC Windows 2000',normal,P3,18,false,40090,1,3,1,5,528,8,7,654,2,338,2,Jerome Lanneluc,0,0,603,false,321,0.760186263,3,776,1,after-2
12,0,Core,'PC Windows XP',normal,P3,61,false,40116,1,9,2,8,132,12,2,645,2,342,2,Jerome Lanneluc,0,0,603,false,318,0.749708964,3,776,1,after-2
1141,3,Core,'PC Windows 2000',normal,P3,19,false,40382,1,4,0,4,336,6,4,653,2,338,2,Jerome Lanneluc,0,0,603,false,320,0.759022119,3,776,1,after-2
1141,3,Core,'PC Windows 2000',normal,P3,37,false,40383,1,5,1,10,534,145,45,692,2,297,2,Jerome Lanneluc,0,0,603,false,331,0.80209546,3,776,1,after-2
1,0,Core,'PC Windows 2000',normal,P3,116,true,40442,1,10,1,6,261.3333333,2,0,646,0,107,0,Philipe Mulet,0,0,603,false,397,0.750873108,10,548,0,next
992,3,Core,'PC Windows XP',normal,P3,81,false,40779,1,3,1,5,408,28,26,677,2,308,2,Jerome Lanneluc,0,0,603,false,327,0.785797439,3,776,1,after-2
992,3,Core,'PC Windows XP',normal,P3,81,false,40782,1,11,1,6,194.4,50,62,726,2,272,2,Jerome Lanneluc,0,0,603,false,341,0.842840512,3,776,1,after-2
992,3,Core,'PC Windows XP',normal,P3,49,false,40793,2,26,1,10,77.76,46,61,721,2,273,2,Jerome Lanneluc,0,0,603,false,338,0.83701979,3,776,1,after-2
370,0,Core,'PC Windows XP',normal,P3,0,false,40880,7,14,5,21,59.07692308,46,32,688,2,299,2,Kent Johnson,0,0,603,false,139,0.799767171,3,776,1,after-2
1413,3,Core,'PC Windows XP',normal,P3,106,false,40937,1,8,1,6,240,11,29,685,2,301,2,Olivier Thomann,0,0,603,true,299,0.795110594,3,776,1,after-2
474,3,Core,'PC Windows 2000',normal,P3,15,false,40954,1,5,1,6,174,6,0,664,2,330,2,Olivier Thomann,0,0,603,false,292,0.771827707,3,776,1,after-2
1413,3,Core,'PC Windows XP',normal,P3,121,false,40995,1,16,1,8,44.8,2,13,670,2,316,2,Olivier Thomann,0,0,603,true,294,0.777648428,3,776,1,after-2
1,0,Core,'PC Windows 2000',normal,P3,151,true,41019,1,5,1,7,288,26,0,666,2,329,2,Olivier Thomann,0,0,603,false,293,0.774155995,3,776,1,after-2
38,0,Core,'PC Windows XP',normal,P3,25,true,41373,1,10,1,7,541.4444444,31,17,684,1,194,1,Olivier Thomann,0,0,603,false,298,0.793946449,3,22,1,after-1
350,3,Core,'PC Windows XP',normal,P3,139,false,41395,1,14,1,7,518.7692308,2,240,595,2,77,0,David Audel,0.037931034,0.081784387,558,false,176,0.730864198,3,776,0,next
1656,3.5,Core,'PC Windows 2000',normal,P3,121,true,41534,1,6,2,9,264,100,14,686,2,301,2,Jerome Lanneluc,0,0,603,false,330,0.796274738,3,776,1,after-2
4,0,Core,'All All',critical,P2,180,false,41583,2,46,10,51,30.4,25,46,729,2,269,2,Philipe Mulet,0,0,603,false,416,0.84749709,3,776,1,after-2
992,3,Core,'PC Windows XP',normal,P3,10,false,41674,1,5,1,10,54,11,0,674,2,310,2,Olivier Thomann,0,0,603,false,296,0.782305006,3,776,1,after-2
992,3,Core,'PC Windows XP',normal,P3,166,true,41805,1,5,1,6,42,6,1,680,2,307,2,Olivier Thomann,0,0,603,true,297,0.789289872,3,776,1,after-2
8,0,Core,'Macintosh Mac OS X - Carbon (unsup.)',major,P3,152,true,42196,6,5,1,6,252,143,4,689,2,297,2,David Audel,0,0,603,false,158,0.800931315,3,776,1,after-2
1622,2,Core,'PC Windows XP',enhancement,P3,86,true,42253,4,32,1,35,697.5806452,662,893,310,8,141,0,David Audel,0.145985401,0.173913043,234,false,341,0.501639344,14,566,0,next
4,5,Core,'PC All',minor,P3,47,true,42402,1,3,2,7,3108,10,250,685,2,45,0,David Audel,0.037931034,0.081784387,558,false,183,0.838271605,3,776,0,next
1666,3,Core,'PC Windows 2000',normal,P3,54,false,42629,1,18,1,8,55.05882353,2,0,701,2,293,2,Olivier Thomann,0,0,603,false,301,0.813736903,3,776,1,after-2
10,0,Core,'PC Linux',blocker,P3,89,false,42692,1,20,1,16,50.52631579,27,15,719,2,275,2,Philipe Mulet,0,0,603,false,413,0.833527357,3,776,1,after-2
4,0,Core,'PC Windows NT',normal,P3,132,false,42760,1,7,1,5,140,27,0,703,2,289,2,Jerome Lanneluc,0,0,603,true,332,0.816065192,3,776,1,after-2
474,3,Core,'PC Linux',normal,P3,10,false,43045,1,4,1,7,256,142,3,709,2,283,2,Olivier Thomann,0,0,603,false,304,0.823050058,3,776,1,after-2
572,0,Core,'PC Windows XP',normal,P3,108,true,43212,1,4,2,7,720.3333333,1800,78,394,2,203,1,David Audel,0.637951106,2.140625,311,false,171,0.670689655,3,776,1,after-1
1095,3,Core,'PC Windows XP',normal,P3,39,true,43274,1,3,1,6,300,2,0,713,2,280,2,Jerome Lanneluc,0,0,603,false,334,0.827706636,3,776,1,after-2
992,3,Core,'PC Windows XP',normal,P3,138,false,43300,1,10,4,11,69.33333333,25,7,725,2,272,2,Jerome Lanneluc,0,0,603,false,340,0.841676368,3,776,1,after-2
