experience,median_integration_time,component,platform,priority,description_size,hascode,files,activities,comments,tossing,comments_interval,churn,fix_time,workload,bug_id,delay,days,release_delay,resolver_experience,has_stack,resolver,rank_ratio,entire_int_rate,prev_int_rate,coming_from_prev,active_developers,release_size,class,class2
55,1,'Sequence2 Diagram',All,P3,23,false,3,20,13,1,29015.66667,61,225,144,5147,0,55,0,278,false,tfmorris,0.755434783,0.146341463,0.235294118,70,14,172,0,next
55,1,'Sequence2 Diagram',All,P2,18,false,11,19,20,1,18325.42105,4604,224,138,5150,0,56,0,264,false,mvw,0.72826087,0.146341463,0.235294118,70,14,172,0,next
44,0,'Sequence Diagram',All,P1,42,false,2,15,20,1,17991.52632,25,6,266,5151,0,97,0,201,false,tfmorris,0.645885287,0.981481481,0.981481481,3,24,383,0,next
55,1,'Sequence2 Diagram',All,P3,73,false,1,15,9,0,43523.5,15,74,366,5154,2,206,2,41,false,penyaskito,0.902743142,0.981481481,0.981481481,3,14,172,1,after-2
266,1,Notation,'Windows XP',P1,88,false,1,11,8,2,48834.85714,57,0,259,5157,0,102,0,200,true,tfmorris,0.625935162,0.981481481,0.981481481,3,24,383,0,next
266,1,'Class Diagram','Windows XP',P1,80,false,1,6,6,0,68369,7,0,258,5158,0,102,0,199,true,tfmorris,0.623441397,0.981481481,0.981481481,3,24,383,0,next
427,2,'Usecase Diagram',All,P2,24,false,3,20,17,1,21365.0625,112,9,275,5160,0,91,0,204,false,tfmorris,0.670822943,0.981481481,0.981481481,3,24,383,0,next
572,1,'Sequence2 Diagram',All,P2,143,false,1,14,8,0,49741.14286,15,102,37,5166,1,174,1,44,true,penyaskito,0.414634146,0.922693267,0.929648241,31,14,172,1,after-1
572,1,'Sequence2 Diagram',All,P3,31,false,1,14,8,0,49741.14286,120,0,263,5168,2,276,2,22,false,penyaskito,0.63840399,0.981481481,0.981481481,3,14,172,1,after-2
427,2,Critics,All,P2,114,false,1,20,24,1,14862.43478,20,10,280,5171,0,86,0,6,false,dthompson,0.683291771,0.981481481,0.981481481,3,24,383,0,next
427,2,'Details Pane',All,P2,63,false,1,7,6,1,68369,6,0,267,5174,0,96,0,234,false,mvw,0.648379052,0.981481481,0.981481481,3,24,383,0,next
533,1,Persistence,All,P2,127,false,4,11,10,1,37982.55556,137,7,277,5178,0,89,0,205,false,tfmorris,0.673316708,0.981481481,0.981481481,3,24,383,0,next
266,1,'Details Pane','Windows XP',P2,652,false,9,16,24,1,14862.47826,246,65,369,5182,0,29,0,224,false,tfmorris,0.910224439,0.981481481,0.981481481,3,24,383,0,next
323,1,'CodeGeneration and ReverseEngineering','Windows XP',P3,29,false,5,6,6,0,69638,86,140,79,5183,1,130,1,68,false,thn,0.93902439,0.922693267,0.929648241,31,14,172,0,after-1
1,0,'CodeGeneration and ReverseEngineering',All,P2,140,false,1,6,8,0,48834.85714,4,1,274,5186,0,92,0,58,true,thn,0.665835411,0.981481481,0.981481481,3,24,383,0,next
84,1,'Usecase Diagram',All,P3,62,false,14,9,11,1,36776.4,1118,462,72,5187,0,156,0,279,false,mvw,0.48951049,0.132075472,0.189189189,46,13,145,1,next
6,1,'Sequence2 Diagram',All,P2,65,false,1,14,7,0,58031.66667,20,144,74,5190,0,121,0,48,false,penyaskito,0.391304348,0.146341463,0.235294118,70,14,172,0,next
34,1,Diagrams,All,P2,54,false,4,10,15,2,24417.14286,298,2,282,5193,0,86,0,363,false,bobtarling,0.688279302,0.981481481,0.981481481,3,24,383,0,next
12,0,GUI,All,P2,94,false,2,7,6,0,68368.8,40,5,289,5195,0,82,0,366,false,bobtarling,0.705735661,0.981481481,0.981481481,3,24,383,0,next
572,1,'Sequence2 Diagram',All,P2,101,false,1,14,7,0,58031.66667,18,140,72,5199,0,122,0,46,false,penyaskito,0.380434783,0.146341463,0.235294118,70,14,172,0,next
533,1,'Details Pane',All,P2,77,false,1,7,9,0,42730.375,13,2,288,5202,0,83,0,1306,false,issues@argouml,0.703241895,0.981481481,0.981481481,3,24,383,0,next
427,2,Other,All,P2,69,false,3,6,9,0,42730.5,71,0,285,5204,0,84,0,94,false,linus,0.695760599,0.981481481,0.981481481,3,24,383,0,next
533,1,'Details Pane',All,P3,71,false,1,5,5,0,85461.5,5,0,287,5205,0,83,0,1305,false,issues@argouml,0.70074813,0.981481481,0.981481481,3,24,383,0,next
427,2,GUI,All,P3,79,false,8,7,7,1,56974,377,1,293,5207,0,81,0,236,false,mvw,0.718204489,0.981481481,0.981481481,3,24,383,0,next
533,1,Diagrams,All,P3,28,false,1,9,14,0,26295.61538,116,0,290,5210,0,82,0,367,false,bobtarling,0.708229426,0.981481481,0.981481481,3,24,383,0,next
34,1,Notation,All,P1,300,false,2,28,23,2,15354.45455,38,5,299,5211,0,76,0,207,true,tfmorris,0.733167082,0.981481481,0.981481481,3,24,383,0,next
59,1,'Model Element Property Panel',All,P2,21,false,13,15,22,1,17512.33333,340,511,91,5215,0,96,0,280,false,mvw,0.622377622,0.132075472,0.189189189,46,13,145,0,next
624,1,'Model Element Property Panel',All,P2,118,false,1,10,8,0,52537.85714,0,1,294,5217,4,605,4,24,false,penyaskito,0.720698254,0.981481481,0.981481481,3,13,145,1,after-3-or-more
59,1,'Model Element Property Panel',All,P3,20,false,1,7,5,0,91941.25,0,1,297,5221,4,604,4,26,false,penyaskito,0.725685786,0.981481481,0.981481481,3,13,145,1,after-3-or-more
19,1,Model/MDR,All,P1,302,false,5,21,31,4,11394.63333,131,4,302,5227,0,75,0,208,true,tfmorris,0.740648379,0.981481481,0.981481481,3,24,383,0,next
34,1,Notation,All,P2,105,false,2,16,16,2,22519.86667,61,0,299,5229,0,78,0,237,false,mvw,0.730673317,0.981481481,0.981481481,3,24,383,0,next
266,1,Model,'Windows XP',P3,79,false,1,8,7,1,56974.16667,7,0,298,5230,0,79,0,206,false,tfmorris,0.728179551,0.981481481,0.981481481,3,24,383,0,next
624,1,'Model Element Property Panel',All,P3,29,false,20,9,7,0,61294.16667,0,25,328,5231,4,575,4,27,false,penyaskito,0.805486284,0.981481481,0.981481481,3,13,145,1,after-3-or-more
427,2,'Class Diagram',All,P2,93,false,1,7,8,1,48834.85714,98,0,301,5232,0,76,0,368,false,bobtarling,0.738154613,0.981481481,0.981481481,3,24,383,0,next
4,0,Notation,All,P3,35,false,1,11,13,1,28486.83333,15,31,338,5234,0,44,0,1314,false,issues@argouml,0.832917706,0.981481481,0.981481481,3,24,383,0,next
572,1,Notation,All,P3,52,false,1,7,5,0,87047.75,11,86,44,5235,1,166,1,253,false,mvw,0.463414634,0.922693267,0.929648241,31,14,172,1,after-1
427,2,'Details Pane',All,P2,55,false,1,12,17,1,21365.0625,25,24,330,5241,0,48,0,8,false,dthompson,0.810473815,0.981481481,0.981481481,3,24,383,0,next
2,0,Model,'Windows XP',P1,320,false,7,32,42,2,8337.439024,216,14,318,5245,0,58,0,209,true,tfmorris,0.780548628,0.981481481,0.981481481,3,24,383,0,next
1,0,Persistence,'Windows XP',P2,210,false,3,17,18,0,20108.29412,93,6,313,5247,0,65,0,369,true,bobtarling,0.763092269,0.981481481,0.981481481,3,24,383,0,next
427,2,Other,All,P2,31,false,3,8,8,1,48834.85714,82,1,308,5252,0,68,0,238,false,mvw,0.753117207,0.981481481,0.981481481,3,24,383,0,next
427,2,Critics,All,P3,83,false,2,6,8,0,48834.71429,0,3,313,5254,0,65,0,2,false,maurelio1234,0.760598504,0.981481481,0.981481481,3,24,383,0,next
63,1,Profiles,All,P3,23,false,1,9,7,1,58031.66667,35,67,35,5256,1,175,1,250,false,mvw,0.390243902,0.922693267,0.929648241,31,14,172,1,after-1
470,1,Explorer,All,P3,10,false,1,9,8,1,49741.42857,6,67,36,5258,1,175,1,251,false,mvw,0.402439024,0.922693267,0.929648241,31,14,172,1,after-1
7,0,Profiles,All,P3,64,false,1,6,5,0,85461.5,1,0,314,5262,0,64,0,3,false,maurelio1234,0.765586035,0.981481481,0.981481481,3,24,383,0,next
7,0,Profiles,All,P4,83,false,3,8,7,0,56974,32,2,317,5263,0,62,0,4,false,maurelio1234,0.775561097,0.981481481,0.981481481,3,24,383,0,next
533,1,'Details Pane',All,P3,18,false,4,10,8,0,48834.85714,66,8,326,5264,0,54,0,1311,false,issues@argouml,0.798004988,0.981481481,0.981481481,3,24,383,0,next
533,1,Explorer,All,P2,38,false,1,9,9,1,42730.5,74,5,320,5266,0,57,0,239,false,mvw,0.78553616,0.981481481,0.981481481,3,24,383,0,next
533,1,Diagrams,All,P2,3,false,2,9,18,0,20108.23529,52,4,319,5267,0,58,0,370,false,bobtarling,0.783042394,0.981481481,0.981481481,3,24,383,0,next
533,1,Diagrams,All,P2,45,false,21,7,6,0,68369,247,5,321,5268,0,57,0,371,false,bobtarling,0.788029925,0.981481481,0.981481481,3,24,383,0,next
533,1,Diagrams,All,P3,36,false,2,7,6,0,68369,46,7,325,5269,0,55,0,373,false,bobtarling,0.793017456,0.981481481,0.981481481,3,24,383,0,next
533,1,GUI,All,P3,21,false,1,6,7,0,56974.16667,10,6,323,5270,0,56,0,372,false,bobtarling,0.790523691,0.981481481,0.981481481,3,24,383,0,next
533,1,'Details Pane',All,P2,41,false,4,16,14,1,26295.46154,55,8,326,5271,0,54,0,375,false,bobtarling,0.800498753,0.981481481,0.981481481,3,24,383,0,next
34,1,Profiles,All,P2,267,false,4,23,23,1,15538.13636,92,4,327,5278,0,52,0,61,true,thn,0.802992519,0.981481481,0.981481481,3,24,383,0,next
533,1,Explorer,All,P2,54,false,1,9,7,1,56974.16667,12,1,326,5280,0,54,0,374,false,bobtarling,0.795511222,0.981481481,0.981481481,3,24,383,0,next
533,1,Model/MDR,All,P2,12,false,4,10,8,0,48834.85714,43,16,346,5281,0,38,0,215,false,tfmorris,0.85286783,0.981481481,0.981481481,3,24,383,0,next
266,1,'Cpp module','Windows XP',P2,26,false,2,8,11,0,34184.4,18,25,367,5286,0,29,0,26,false,euluis,0.905236908,0.981481481,0.981481481,3,24,383,0,next
533,1,Model/MDR,All,P2,82,false,3,12,16,0,22789.4,265,5,331,5288,0,48,0,210,true,tfmorris,0.812967581,0.981481481,0.981481481,3,24,383,0,next
63,1,'Cpp module',All,P3,159,false,1,8,9,0,43523.75,8,81,56,5295,1,145,1,28,false,euluis,0.62195122,0.922693267,0.929648241,31,14,172,0,after-1
533,1,'Details Pane',All,P3,64,false,4,6,6,0,68369,117,1,332,5298,0,47,0,1312,false,issues@argouml,0.815461347,0.981481481,0.981481481,3,24,383,0,next
533,1,'Details Pane',All,P3,44,false,2,9,8,1,48835,60,4,340,5299,0,43,0,211,false,tfmorris,0.837905237,0.981481481,0.981481481,3,24,383,0,next
533,1,'Details Pane',All,P3,59,false,1,5,5,0,85461.5,2,0,333,5300,0,47,0,1313,false,issues@argouml,0.817955112,0.981481481,0.981481481,3,24,383,0,next
427,2,Diagrams,All,P2,17,false,11,12,11,1,34184.2,81,10,350,5301,0,37,0,1316,false,issues@argouml,0.862842893,0.981481481,0.981481481,3,24,383,0,next
427,2,Persistence,All,P2,103,false,1,11,10,3,37982.66667,4,0,334,5302,0,46,0,28,true,penyaskito,0.820448878,0.981481481,0.981481481,3,24,383,0,next
427,2,'Class Diagram',All,P2,59,false,6,11,8,1,48834.85714,50,9,348,5303,0,38,0,217,false,tfmorris,0.857855362,0.981481481,0.981481481,3,24,383,0,next
427,2,'Details Pane',All,P2,81,false,1,10,19,1,18991.16667,78,14,365,5307,0,30,0,222,false,tfmorris,0.900249377,0.981481481,0.981481481,3,24,383,0,next
427,2,Profiles,All,P3,207,false,2,9,12,0,31076.54545,27,12,359,5308,0,32,0,7,true,maurelio1234,0.885286783,0.981481481,0.981481481,3,24,383,0,next
59,1,'Model Element Property Panel',All,P3,16,false,1,7,5,0,91941.25,0,0,336,5310,4,569,4,30,false,penyaskito,0.827930175,0.981481481,0.981481481,3,13,145,1,after-3-or-more
59,1,'Model Element Property Panel',All,P3,12,false,2,7,6,0,73553,0,0,337,5311,4,569,4,31,false,penyaskito,0.83042394,0.981481481,0.981481481,3,13,145,1,after-3-or-more
59,1,'Model Element Property Panel',All,P3,13,false,13,7,8,0,52537.85714,0,2,341,5312,4,567,4,32,false,penyaskito,0.840399002,0.981481481,0.981481481,3,13,145,1,after-3-or-more
59,1,'Model Element Property Panel',All,P1,11,false,1,8,6,0,73552.8,0,9,355,5313,4,560,4,37,false,penyaskito,0.875311721,0.981481481,0.981481481,3,13,145,1,after-3-or-more
59,1,'Model Element Property Panel',All,P1,11,false,24,8,7,0,61294,0,8,352,5314,4,561,4,35,false,penyaskito,0.867830424,0.981481481,0.981481481,3,13,145,1,after-3-or-more
59,1,'Model Element Property Panel',All,P3,11,false,4,7,6,0,73553,0,2,342,5315,4,566,4,33,false,penyaskito,0.842892768,0.981481481,0.981481481,3,13,145,1,after-3-or-more
44,0,'Class Diagram',All,P3,35,false,1,5,5,0,85461.25,6,0,339,5316,0,44,0,1315,false,issues@argouml,0.835411471,0.981481481,0.981481481,3,24,383,0,next
427,2,Profiles,All,P2,85,false,2,9,12,0,31076.54545,73,12,358,5318,0,32,0,6,false,maurelio1234,0.882793017,0.981481481,0.981481481,3,24,383,0,next
44,0,'Details Pane',All,P3,18,false,1,8,10,1,37982.66667,25,15,371,5320,0,28,0,42,false,penyaskito,0.91521197,0.981481481,0.981481481,3,24,383,0,next
59,1,'Model Element Property Panel',All,P3,12,false,1,7,10,0,40862.55556,0,241,39,5321,1,328,1,64,false,penyaskito,0.698113208,0.913043478,1.473684211,16,13,145,1,after-1
59,1,'Model Element Property Panel',All,P3,16,false,1,8,6,0,73553.2,0,9,357,5322,4,559,4,39,false,penyaskito,0.880299252,0.981481481,0.981481481,3,13,145,1,after-3-or-more
59,1,'Model Element Property Panel',All,P3,15,false,14,7,5,0,91941.5,0,9,356,5323,4,559,4,38,false,penyaskito,0.877805486,0.981481481,0.981481481,3,13,145,1,after-3-or-more
266,1,Other,'Windows XP',P3,39,false,16,9,8,0,48834.85714,1042,10,370,5325,0,28,0,225,false,tfmorris,0.912718204,0.981481481,0.981481481,3,24,383,0,next
266,1,'Class Diagram','Windows XP',P3,80,false,1,8,7,1,56974,20,0,345,5328,0,38,0,214,true,tfmorris,0.850374065,0.981481481,0.981481481,3,24,383,0,next
266,1,'Details Pane','Windows XP',P3,136,false,1,8,7,1,56974,2,0,347,5330,0,38,0,216,false,tfmorris,0.855361596,0.981481481,0.981481481,3,24,383,0,next
266,1,Diagrams,'Windows XP',P2,28,false,2,7,6,0,68369,79,0,349,5332,0,37,0,218,false,tfmorris,0.860349127,0.981481481,0.981481481,3,24,383,0,next
44,0,'State and Activity Diagram',All,P2,282,false,1,12,17,1,21365.125,72,0,354,5338,0,36,0,376,true,bobtarling,0.872817955,0.981481481,0.981481481,3,24,383,0,next
44,0,'Details Pane',All,P3,13,false,2,7,8,1,48835,9,4,364,5342,0,30,0,221,false,tfmorris,0.897755611,0.981481481,0.981481481,3,24,383,0,next
59,1,'Model Element Property Panel',All,P3,13,false,1,7,5,0,91941.5,10,81,80,5343,3,478,3,45,false,penyaskito,0.951219512,0.922693267,0.929648241,31,13,145,1,after-3-or-more
266,1,Profiles,'Windows XP',P2,83,false,3,9,10,0,37982.77778,55,0,363,5346,0,31,0,1317,false,issues@argouml,0.89276808,0.981481481,0.981481481,3,24,383,0,next
10,1,'Sequence2 Diagram',All,P2,324,false,2,10,9,0,43523.75,23,5,373,5347,2,202,2,43,true,penyaskito,0.920199501,0.981481481,0.981481481,3,14,172,1,after-2
9,0,Other,All,P3,59,false,1,24,35,3,10053.94118,125,10,382,5351,0,18,0,244,false,mvw,0.940149626,0.981481481,0.981481481,3,24,383,0,next
266,1,Diagrams,'Windows XP',P3,59,false,3,9,11,1,34184.4,7,0,368,5352,0,29,0,223,false,tfmorris,0.907730673,0.981481481,0.981481481,3,24,383,0,next
266,1,Other,'Windows XP',P2,144,false,2,10,11,2,34184.4,8,10,386,5355,0,18,0,1318,false,issues@argouml,0.950124688,0.981481481,0.981481481,3,24,383,0,next
427,2,Persistence,All,P3,85,false,1,13,9,1,42730.375,96,2,372,5356,0,25,0,241,false,mvw,0.917705736,0.981481481,0.981481481,3,24,383,0,next
427,2,Explorer,All,P2,30,false,1,9,10,0,37982.66667,10,2,377,5362,0,20,0,242,false,mvw,0.927680798,0.981481481,0.981481481,3,24,383,0,next
9,0,Other,All,P2,41,false,1,14,23,2,15538.04545,125,3,381,5364,0,19,0,243,false,mvw,0.93765586,0.981481481,0.981481481,3,24,383,0,next
9,0,'Cpp module',All,P2,476,false,1,14,14,1,26295.53846,6,4,387,5365,0,18,0,27,true,euluis,0.952618454,0.981481481,0.981481481,3,24,383,0,next
9,0,GUI,All,P2,24,false,2,9,9,1,42730.5,6,1,375,5366,0,21,0,227,false,tfmorris,0.925187032,0.981481481,0.981481481,3,24,383,0,next
266,1,Model/MDR,'Windows XP',P2,95,false,3,9,7,0,56973.83333,76,1,378,5367,0,20,0,228,false,tfmorris,0.930174564,0.981481481,0.981481481,3,24,383,0,next
266,1,'Sequence Diagram','Windows XP',P2,559,false,6,12,16,2,22789.4,406,1,379,5368,0,20,0,229,false,tfmorris,0.932668329,0.981481481,0.981481481,3,24,383,0,next
266,1,'Module loader',All,P2,121,false,1,13,14,1,26295.53846,25,3,388,5369,0,18,0,233,false,tfmorris,0.957605985,0.981481481,0.981481481,3,24,383,0,next
266,1,'Sequence Diagram','Windows XP',P2,50,false,1,9,8,1,48834.85714,85,0,374,5370,0,21,0,226,false,tfmorris,0.922693267,0.981481481,0.981481481,3,24,383,0,next
323,1,'CodeGeneration and ReverseEngineering','Windows XP',P3,69,false,5,14,32,0,11231.58065,127,64,73,5373,1,132,1,67,false,thn,0.865853659,0.922693267,0.929648241,31,14,172,0,after-1
34,1,'CodeGeneration and ReverseEngineering',All,P2,44,false,1,10,12,0,31076.54545,14,0,389,5376,0,18,0,62,false,thn,0.960099751,0.981481481,0.981481481,3,24,383,0,next
34,1,'CodeGeneration and ReverseEngineering',All,P3,33,false,1,7,7,0,56974,2,0,390,5377,0,18,0,63,false,thn,0.962593516,0.981481481,0.981481481,3,24,383,0,next
266,1,GUI,'Windows XP',P3,31,false,1,9,7,1,56974.16667,11,0,392,5387,0,17,0,235,false,tfmorris,0.967581047,0.981481481,0.981481481,3,24,383,0,next
427,2,Diagrams,All,P2,76,false,4,15,16,2,22789.33333,100,2,397,5393,0,11,0,100,false,linus,0.975062344,0.981481481,0.981481481,3,24,383,0,next
533,1,'Sequence Diagram',All,P2,119,false,2,9,6,1,68369,6,0,399,5395,0,10,0,246,true,mvw,0.980049875,0.981481481,0.981481481,3,24,383,0,next
9,0,'Sequence Diagram',All,P3,185,false,2,11,24,1,14862.6087,104,1,400,5396,0,8,0,247,false,mvw,0.982543641,0.981481481,0.981481481,3,24,383,0,next
427,2,'Details Pane',All,P2,172,false,1,9,9,1,42730.5,2,2,402,5401,0,5,0,248,true,mvw,0.987531172,0.981481481,0.981481481,3,24,383,0,next
470,1,'Details Pane',All,P3,17,false,1,7,10,1,38687.55556,38,1,404,5403,2,180,2,249,false,mvw,0.992518703,0.981481481,0.981481481,3,14,172,1,after-2
328,1,Profiles,All,P3,68,false,9,15,14,1,28289.46154,383,426,86,5409,0,100,0,292,false,tfmorris,0.58041958,0.132075472,0.189189189,46,13,145,0,next
481,1,Explorer,All,P3,108,false,1,9,9,1,45970.625,3,1071,89,5410,0,104,0,299,false,mvw,0.925531915,0.2,0.285714286,8,10,94,0,next
470,1,Diagrams,All,P3,45,false,1,5,5,0,87047.75,1,44,75,5414,1,132,1,257,false,mvw,0.890243902,0.922693267,0.929648241,31,14,172,0,after-1
545,1,'Details Pane',All,P2,85,false,32,30,21,3,17091.9,101,7,44,5416,0,42,0,378,true,bobtarling,0.475609756,0.922693267,0.929648241,31,4,14,0,next
440,1,'Details Pane',All,P3,33,false,2,20,17,0,21365.0625,16,6,44,5418,0,42,0,1325,false,issues@argouml,0.487804878,0.922693267,0.929648241,31,4,14,0,next
470,1,Notation,All,P3,45,false,1,5,4,0,116063.6667,9,3,41,5419,1,170,1,252,false,mvw,0.451219512,0.922693267,0.929648241,31,14,172,1,after-1
440,1,Critics,All,P2,12,false,13,27,56,3,6214.981818,193,35,62,5420,0,13,0,381,false,bobtarling,0.731707317,0.922693267,0.929648241,31,4,14,0,next
477,1,Other,All,P3,19,false,34,13,16,3,24517.53333,2758,349,54,5421,0,172,0,273,false,mvw,0.363636364,0.132075472,0.189189189,46,13,145,1,next
40,1,Profiles,All,P1,101,false,2,13,23,0,15538.04545,2,9,48,5428,0,38,0,1326,true,issues@argouml,0.536585366,0.922693267,0.929648241,31,4,14,0,next
1,0,Notation,'Windows XP',P1,428,false,2,19,21,2,17092,2,32,65,5430,0,13,0,241,true,tfmorris,0.743902439,0.922693267,0.929648241,31,4,14,0,next
545,1,'Details Pane',All,P1,113,false,14,16,20,1,17991.68421,351,9,54,5433,0,35,0,239,false,tfmorris,0.597560976,0.922693267,0.929648241,31,4,14,0,next
1,0,Persistence,'Windows XP',P1,288,false,4,22,31,2,11394.53333,30,39,82,5434,0,4,0,251,true,tfmorris,0.975609756,0.922693267,0.929648241,31,4,14,0,next
7,1,Model,'Windows XP',P2,569,false,20,13,22,1,16278.04762,519,27,60,5438,0,16,0,240,true,tfmorris,0.695121951,0.922693267,0.929648241,31,4,14,0,next
8,1,'Class Diagram','Windows XP',P3,60,false,1,7,7,0,58031.83333,4,119,159,5439,0,48,0,1342,false,issues@argouml,0.836956522,0.146341463,0.235294118,70,14,172,0,next
440,1,'Details Pane',All,P2,70,false,26,20,25,2,14243.25,155,25,56,5443,0,16,0,254,false,mvw,0.646341463,0.922693267,0.929648241,31,4,14,0,next
440,1,Other,All,P3,76,false,2,37,43,3,8139,2,6,50,5446,0,36,0,237,false,tfmorris,0.548780488,0.922693267,0.929648241,31,4,14,0,next
40,1,Diagrams,All,P3,58,false,2,10,19,0,18991.11111,34,1,53,5455,0,35,0,380,false,bobtarling,0.573170732,0.922693267,0.929648241,31,4,14,0,next
11,1,GUI,All,P3,32,false,1,7,6,1,69638.2,51,0,51,5457,1,160,1,1327,false,issues@argouml,0.56097561,0.922693267,0.929648241,31,14,172,1,after-1
63,1,Model/MDR,All,P3,30,false,10,23,13,2,29015.66667,87,0,53,5458,1,159,1,238,false,tfmorris,0.585365854,0.922693267,0.929648241,31,14,172,1,after-1
572,1,'Details Pane',All,P3,37,false,14,12,11,1,34818.9,95,19,57,5462,1,140,1,255,false,mvw,0.658536585,0.922693267,0.929648241,31,14,172,0,after-1
3,0,'Details Pane',All,P3,35,false,5,8,14,0,26783.69231,67,8,55,5469,1,147,1,1329,false,issues@argouml,0.609756098,0.922693267,0.929648241,31,14,172,1,after-1
572,1,Critics,All,P2,36,false,2,9,15,0,24870.42857,8,4,61,5478,1,139,1,11,false,maurelio1234,0.707317073,0.922693267,0.929648241,31,14,172,0,after-1
470,1,Profiles,All,P3,27,false,2,5,6,0,69638,26,3,62,5479,1,139,1,1330,false,issues@argouml,0.719512195,0.922693267,0.929648241,31,14,172,0,after-1
572,1,Critics,All,P3,32,false,4,8,8,0,49741.57143,55,4,70,5482,1,135,1,12,false,maurelio1234,0.817073171,0.922693267,0.929648241,31,14,172,0,after-1
323,1,Diagrams,All,P3,54,false,1,10,5,1,87047.75,20,0,67,5493,1,136,1,256,false,mvw,0.792682927,0.922693267,0.929648241,31,14,172,0,after-1
470,1,'Class Diagram',All,P2,51,false,7,7,8,1,49741.28571,229,13,75,5497,0,120,0,258,false,mvw,0.39673913,0.146341463,0.235294118,70,14,172,0,next
283,1,Persistence,All,P3,38,false,1,7,6,1,68369,2,0,74,5499,0,8,0,247,false,tfmorris,0.87804878,0.922693267,0.929648241,31,4,14,0,next
323,1,Diagrams,All,P2,55,false,127,23,36,2,9947.971429,7024,76,146,5500,0,55,0,279,false,tfmorris,0.760869565,0.146341463,0.235294118,70,14,172,0,next
8,1.5,Profiles,All,P2,125,false,9,10,10,1,40862.66667,205,444,127,5506,0,34,0,34,true,euluis,0.874125874,0.132075472,0.189189189,46,13,145,0,next
63,1,GUI,All,P3,84,false,2,6,8,0,49741.28571,23,74,150,5509,0,54,0,395,false,bobtarling,0.788043478,0.146341463,0.235294118,70,14,172,0,next
55,1,'Sequence2 Diagram',All,P2,33,false,1,11,12,0,31653.27273,4,5,78,5519,0,116,0,49,false,penyaskito,0.413043478,0.146341463,0.235294118,70,14,172,0,next
55,1,Explorer,All,P2,18,false,1,14,10,2,38687.66667,88,7,81,5522,0,114,0,256,false,tfmorris,0.429347826,0.146341463,0.235294118,70,14,172,0,next
63,1,GUI,All,P2,100,false,2,13,12,0,31653.36364,26,21,88,5523,0,100,0,384,false,bobtarling,0.467391304,0.146341463,0.235294118,70,14,172,0,next
470,1,'Sequence2 Diagram',All,P3,30,false,4,11,9,1,43523.75,70,58,139,5531,0,56,0,277,false,tfmorris,0.733695652,0.146341463,0.235294118,70,14,172,0,next
323,1,Diagrams,All,P3,75,false,8,8,6,1,69638,190,0,81,5534,0,114,0,255,false,tfmorris,0.423913043,0.146341463,0.235294118,70,14,172,0,next
470,1,'Sequence2 Diagram',All,P2,14,false,1,12,8,0,49741.28571,12,15,89,5538,0,96,0,51,false,penyaskito,0.472826087,0.146341463,0.235294118,70,14,172,0,next
470,1,'Class Diagram',All,P3,61,false,1,7,10,1,38687.66667,26,1,85,5542,0,107,0,259,false,mvw,0.445652174,0.146341463,0.235294118,70,14,172,0,next
8,1,Profiles,All,P3,104,false,1,7,5,0,87048,17,1,86,5548,0,105,0,13,true,maurelio1234,0.451086957,0.146341463,0.235294118,70,14,172,0,next
323,1,'Class Diagram',All,P3,18,false,19,9,8,1,49741.42857,165,38,112,5549,0,69,0,260,false,tfmorris,0.576086957,0.146341463,0.235294118,70,14,172,0,next
1,0,'Cpp module',All,P3,173,false,3,23,24,3,15138.47826,14,34,114,5555,0,68,0,30,true,euluis,0.597826087,0.146341463,0.235294118,70,14,172,0,next
323,1,'CodeGeneration and ReverseEngineering',All,P3,146,false,2,7,7,0,58031.66667,3,26,101,5556,0,75,0,71,false,thn,0.532608696,0.146341463,0.235294118,70,14,172,0,next
323,1,Notation,All,P3,126,false,1,7,7,0,58031.66667,11,14,92,5557,0,86,0,261,true,mvw,0.483695652,0.146341463,0.235294118,70,14,172,0,next
572,1,'Sequence2 Diagram',All,P2,28,false,2,17,18,1,20481.47059,30,75,174,5562,0,19,0,401,false,bobtarling,0.923913043,0.146341463,0.235294118,70,14,172,0,next
1,0,Model/MDR,'Mac OS X',P2,230,false,2,12,9,1,43523.75,19,4,93,5574,0,84,0,257,true,tfmorris,0.489130435,0.146341463,0.235294118,70,14,172,0,next
470,1,'Class Diagram',All,P2,30,false,1,12,12,2,31653.45455,2,11,106,5576,0,73,0,259,false,tfmorris,0.554347826,0.146341463,0.235294118,70,14,172,0,next
13,1,Diagrams,'Windows XP',P3,131,false,1,6,7,0,58031.33333,29,8,100,5577,0,75,0,387,false,bobtarling,0.527173913,0.146341463,0.235294118,70,14,172,0,next
2,0,'Sequence2 Diagram','Windows XP',P2,174,false,1,12,13,0,29015.58333,18,8,108,5580,0,70,0,53,false,penyaskito,0.565217391,0.146341463,0.235294118,70,14,172,0,next
55,1,'Usecase Diagram',All,P3,11,false,1,7,6,0,69637.8,32,0,96,5581,0,78,0,1336,false,issues@argouml,0.505434783,0.146341463,0.235294118,70,14,172,0,next
145,2,'State and Activity Diagram','Windows XP',P3,127,false,1,7,7,1,58032,9,0,97,5584,0,76,0,385,false,bobtarling,0.510869565,0.146341463,0.235294118,70,14,172,0,next
